recording_id,species,window_idx,start_s,end_s,snr_db,kept
ML629395494,BanasuraLaughingthrush,0,0.0,3.0,2.71,True
ML629395494,BanasuraLaughingthrush,1,1.5,4.5,1.6,False
ML629395494,BanasuraLaughingthrush,2,3.0,6.0,0.96,False
ML629395494,BanasuraLaughingthrush,3,4.5,7.5,0.84,False
ML629395494,BanasuraLaughingthrush,4,6.0,9.0,1.49,False
ML629395494,BanasuraLaughingthrush,5,7.5,10.5,2.26,False
ML629395494,BanasuraLaughingthrush,6,9.0,12.0,2.2,False
ML629395494,BanasuraLaughingthrush,7,10.5,13.5,1.85,False
ML629395494,BanasuraLaughingthrush,8,12.0,15.0,2.33,False
ML629395494,BanasuraLaughingthrush,9,13.5,16.5,2.23,False
ML629395494,BanasuraLaughingthrush,10,15.0,18.0,1.41,False
ML629395494,BanasuraLaughingthrush,11,16.5,19.5,0.8,False
ML629395494,BanasuraLaughingthrush,12,18.0,21.0,1.76,False
ML629395597,BanasuraLaughingthrush,0,0.0,3.0,5.23,True
ML629395597,BanasuraLaughingthrush,1,1.5,4.5,4.07,True
ML629395597,BanasuraLaughingthrush,2,3.0,6.0,2.14,False
ML629395597,BanasuraLaughingthrush,3,4.5,7.5,1.07,False
ML629395597,BanasuraLaughingthrush,4,6.0,9.0,1.72,False
ML629395597,BanasuraLaughingthrush,5,7.5,10.5,3.57,True
ML629395597,BanasuraLaughingthrush,6,9.0,12.0,13.03,True
ML629395629,BanasuraLaughingthrush,0,0.0,3.0,2.22,False
ML629395629,BanasuraLaughingthrush,1,1.5,4.5,2.8,False
ML629395629,BanasuraLaughingthrush,2,3.0,6.0,2.36,False
ML629395629,BanasuraLaughingthrush,3,4.5,7.5,2.24,False
ML629395629,BanasuraLaughingthrush,4,6.0,9.0,1.68,False
ML629395629,BanasuraLaughingthrush,5,7.5,10.5,0.83,False
ML629395629,BanasuraLaughingthrush,6,9.0,12.0,0.68,False
ML629395629,BanasuraLaughingthrush,7,10.5,13.5,0.95,False
ML629395629,BanasuraLaughingthrush,8,12.0,15.0,1.14,False
ML629395629,BanasuraLaughingthrush,9,13.5,16.5,4.88,True
ML629395629,BanasuraLaughingthrush,10,15.0,18.0,7.46,True
ML629395629,BanasuraLaughingthrush,11,16.5,19.5,8.97,True
ML629395629,BanasuraLaughingthrush,12,18.0,21.0,13.54,True
ML629395668,BanasuraLaughingthrush,0,0.0,3.0,1.41,False
ML629395668,BanasuraLaughingthrush,1,1.5,4.5,1.5,False
ML629395668,BanasuraLaughingthrush,2,3.0,6.0,2.14,False
ML629395668,BanasuraLaughingthrush,3,4.5,7.5,3.62,True
ML629395668,BanasuraLaughingthrush,4,6.0,9.0,13.09,True
ML629395668,BanasuraLaughingthrush,5,7.5,10.5,8.19,True
ML629395668,BanasuraLaughingthrush,6,9.0,12.0,5.24,True
ML629395668,BanasuraLaughingthrush,7,10.5,13.5,9.61,True
ML629395668,BanasuraLaughingthrush,8,12.0,15.0,7.76,True
ML629395668,BanasuraLaughingthrush,9,13.5,16.5,7.05,True
ML629395668,BanasuraLaughingthrush,10,15.0,18.0,9.09,True
ML629395668,BanasuraLaughingthrush,11,16.5,19.5,8.45,True
ML629395668,BanasuraLaughingthrush,12,18.0,21.0,7.92,True
ML629395668,BanasuraLaughingthrush,13,19.5,22.5,7.65,True
ML629395668,BanasuraLaughingthrush,14,21.0,24.0,5.94,True
ML629395668,BanasuraLaughingthrush,15,22.5,25.5,14.47,True
ML629395668,BanasuraLaughingthrush,16,24.0,27.0,26.69,True
ML629395743,BanasuraLaughingthrush,0,0.0,3.0,1.84,False
ML629395743,BanasuraLaughingthrush,1,1.5,4.5,1.44,False
ML629395743,BanasuraLaughingthrush,2,3.0,6.0,1.85,False
ML629395743,BanasuraLaughingthrush,3,4.5,7.5,3.29,True
ML629395743,BanasuraLaughingthrush,4,6.0,9.0,2.46,False
ML629395743,BanasuraLaughingthrush,5,7.5,10.5,2.47,False
ML629395743,BanasuraLaughingthrush,6,9.0,12.0,2.35,False
ML629395743,BanasuraLaughingthrush,7,10.5,13.5,1.63,False
ML629395743,BanasuraLaughingthrush,8,12.0,15.0,2.0,False
ML629395743,BanasuraLaughingthrush,9,13.5,16.5,2.29,False
ML629395743,BanasuraLaughingthrush,10,15.0,18.0,12.13,True
ML629395743,BanasuraLaughingthrush,11,16.5,19.5,12.78,True
ML629395743,BanasuraLaughingthrush,12,18.0,21.0,1.25,False
ML629395743,BanasuraLaughingthrush,13,19.5,22.5,0.83,False
ML629395743,BanasuraLaughingthrush,14,21.0,24.0,0.95,False
ML629395743,BanasuraLaughingthrush,15,22.5,25.5,1.52,False
ML629395743,BanasuraLaughingthrush,16,24.0,27.0,1.83,False
ML629395743,BanasuraLaughingthrush,17,25.5,28.5,2.73,False
ML629395743,BanasuraLaughingthrush,18,27.0,30.0,2.85,False
ML629395743,BanasuraLaughingthrush,19,28.5,31.5,1.83,False
ML629395743,BanasuraLaughingthrush,20,30.0,33.0,1.37,False
ML629395743,BanasuraLaughingthrush,21,31.5,34.5,1.27,False
ML629395743,BanasuraLaughingthrush,22,33.0,36.0,0.97,False
ML629395743,BanasuraLaughingthrush,23,34.5,37.5,0.84,False
ML629409179,BanasuraLaughingthrush,0,0.0,3.0,45.19,True
ML629409179,BanasuraLaughingthrush,1,1.5,4.5,47.39,True
ML629409179,BanasuraLaughingthrush,2,3.0,6.0,46.9,True
ML629409179,BanasuraLaughingthrush,3,4.5,7.5,48.23,True
ML629409179,BanasuraLaughingthrush,4,6.0,9.0,42.61,True
ML629409316,BanasuraLaughingthrush,0,0.0,3.0,6.31,True
ML629409316,BanasuraLaughingthrush,1,1.5,4.5,5.49,True
ML629409316,BanasuraLaughingthrush,2,3.0,6.0,4.35,True
ML629409316,BanasuraLaughingthrush,3,4.5,7.5,2.99,False
ML629409316,BanasuraLaughingthrush,4,6.0,9.0,3.27,True
ML629409316,BanasuraLaughingthrush,5,7.5,10.5,3.56,True
ML629409316,BanasuraLaughingthrush,6,9.0,12.0,2.99,False
ML629409316,BanasuraLaughingthrush,7,10.5,13.5,5.31,True
ML629409316,BanasuraLaughingthrush,8,12.0,15.0,1.23,False
ML629409316,BanasuraLaughingthrush,9,13.5,16.5,0.16,False
ML629409316,BanasuraLaughingthrush,10,15.0,18.0,0.9,False
ML629409316,BanasuraLaughingthrush,11,16.5,19.5,5.36,True
ML629409316,BanasuraLaughingthrush,12,18.0,21.0,6.14,True
ML629409316,BanasuraLaughingthrush,13,19.5,22.5,2.89,False
ML629409316,BanasuraLaughingthrush,14,21.0,24.0,3.36,True
ML629409316,BanasuraLaughingthrush,15,22.5,25.5,3.64,True
ML629409316,BanasuraLaughingthrush,16,24.0,27.0,3.32,True
ML629409316,BanasuraLaughingthrush,17,25.5,28.5,3.95,True
ML629409316,BanasuraLaughingthrush,18,27.0,30.0,4.43,True
ML629409316,BanasuraLaughingthrush,19,28.5,31.5,3.98,True
ML629409316,BanasuraLaughingthrush,20,30.0,33.0,1.63,False
ML629409316,BanasuraLaughingthrush,21,31.5,34.5,1.37,False
ML629409316,BanasuraLaughingthrush,22,33.0,36.0,1.47,False
ML629409316,BanasuraLaughingthrush,23,34.5,37.5,0.8,False
ML629454986,BanasuraLaughingthrush,0,0.0,3.0,13.5,True
ML629454986,BanasuraLaughingthrush,1,1.5,4.5,16.42,True
ML629454986,BanasuraLaughingthrush,2,3.0,6.0,16.87,True
ML629454986,BanasuraLaughingthrush,3,4.5,7.5,13.13,True
ML629454986,BanasuraLaughingthrush,4,6.0,9.0,1.5,False
ML629454986,BanasuraLaughingthrush,5,7.5,10.5,1.23,False
ML629454986,BanasuraLaughingthrush,6,9.0,12.0,2.13,False
ML629454986,BanasuraLaughingthrush,7,10.5,13.5,2.53,False
ML629454986,BanasuraLaughingthrush,8,12.0,15.0,2.89,False
ML629454988,BanasuraLaughingthrush,0,0.0,3.0,9.81,True
ML629454988,BanasuraLaughingthrush,1,1.5,4.5,7.02,True
ML629454988,BanasuraLaughingthrush,2,3.0,6.0,5.82,True
ML629454988,BanasuraLaughingthrush,3,4.5,7.5,13.76,True
ML629454988,BanasuraLaughingthrush,4,6.0,9.0,21.88,True
ML629454988,BanasuraLaughingthrush,5,7.5,10.5,16.39,True
ML629454988,BanasuraLaughingthrush,6,9.0,12.0,15.87,True
ML629454988,BanasuraLaughingthrush,7,10.5,13.5,22.02,True
ML629454988,BanasuraLaughingthrush,8,12.0,15.0,5.32,True
ML629454988,BanasuraLaughingthrush,9,13.5,16.5,3.09,True
ML629454988,BanasuraLaughingthrush,10,15.0,18.0,22.21,True
ML629454988,BanasuraLaughingthrush,11,16.5,19.5,19.7,True
ML629454988,BanasuraLaughingthrush,12,18.0,21.0,-0.08,False
ML629454991,BanasuraLaughingthrush,0,0.0,3.0,2.8,False
ML629454991,BanasuraLaughingthrush,1,1.5,4.5,9.47,True
ML629454991,BanasuraLaughingthrush,2,3.0,6.0,9.49,True
ML629454991,BanasuraLaughingthrush,3,4.5,7.5,2.91,False
ML629454991,BanasuraLaughingthrush,4,6.0,9.0,1.66,False
ML629454991,BanasuraLaughingthrush,5,7.5,10.5,1.42,False
ML629454991,BanasuraLaughingthrush,6,9.0,12.0,2.45,False
ML629454991,BanasuraLaughingthrush,7,10.5,13.5,4.75,True
ML629454991,BanasuraLaughingthrush,8,12.0,15.0,6.02,True
ML629454991,BanasuraLaughingthrush,9,13.5,16.5,2.87,False
ML629454991,BanasuraLaughingthrush,10,15.0,18.0,2.13,False
ML629454991,BanasuraLaughingthrush,11,16.5,19.5,1.09,False
ML629454991,BanasuraLaughingthrush,12,18.0,21.0,0.63,False
ML629454991,BanasuraLaughingthrush,13,19.5,22.5,0.45,False
ML629454998,BanasuraLaughingthrush,0,0.0,3.0,16.27,True
ML629454998,BanasuraLaughingthrush,1,1.5,4.5,9.75,True
ML629454998,BanasuraLaughingthrush,2,3.0,6.0,4.1,True
ML629454998,BanasuraLaughingthrush,3,4.5,7.5,11.08,True
ML629454998,BanasuraLaughingthrush,4,6.0,9.0,7.15,True
ML629455001,BanasuraLaughingthrush,0,0.0,3.0,25.7,True
ML629455001,BanasuraLaughingthrush,1,1.5,4.5,14.11,True
ML629493927,BanasuraLaughingthrush,0,0.0,3.0,12.44,True
ML629493927,BanasuraLaughingthrush,1,1.5,4.5,10.1,True
ML629493927,BanasuraLaughingthrush,2,3.0,6.0,22.51,True
ML629493927,BanasuraLaughingthrush,3,4.5,7.5,17.06,True
ML629493927,BanasuraLaughingthrush,4,6.0,9.0,4.95,True
ML629493927,BanasuraLaughingthrush,5,7.5,10.5,4.54,True
ML629493927,BanasuraLaughingthrush,6,9.0,12.0,7.01,True
ML629493927,BanasuraLaughingthrush,7,10.5,13.5,6.12,True
ML629493927,BanasuraLaughingthrush,8,12.0,15.0,6.6,True
ML629493927,BanasuraLaughingthrush,9,13.5,16.5,5.52,True
ML629493927,BanasuraLaughingthrush,10,15.0,18.0,3.12,True
ML629493928,BanasuraLaughingthrush,0,0.0,3.0,21.28,True
ML629493928,BanasuraLaughingthrush,1,1.5,4.5,10.18,True
ML629493928,BanasuraLaughingthrush,2,3.0,6.0,5.51,True
ML629493928,BanasuraLaughingthrush,3,4.5,7.5,9.38,True
ML629493928,BanasuraLaughingthrush,4,6.0,9.0,12.5,True
ML629493928,BanasuraLaughingthrush,5,7.5,10.5,13.16,True
ML629493928,BanasuraLaughingthrush,6,9.0,12.0,9.01,True
ML629493928,BanasuraLaughingthrush,7,10.5,13.5,6.5,True
ML629493928,BanasuraLaughingthrush,8,12.0,15.0,1.78,False
ML629493928,BanasuraLaughingthrush,9,13.5,16.5,1.45,False
ML629493928,BanasuraLaughingthrush,10,15.0,18.0,4.14,True
ML629493928,BanasuraLaughingthrush,11,16.5,19.5,4.16,True
ML629493928,BanasuraLaughingthrush,12,18.0,21.0,5.18,True
ML629894238,BanasuraLaughingthrush,0,0.0,3.0,7.82,True
ML629894238,BanasuraLaughingthrush,1,1.5,4.5,2.36,False
ML629894238,BanasuraLaughingthrush,2,3.0,6.0,2.5,False
ML629894238,BanasuraLaughingthrush,3,4.5,7.5,4.71,True
ML629894238,BanasuraLaughingthrush,4,6.0,9.0,2.74,False
ML629894238,BanasuraLaughingthrush,5,7.5,10.5,0.77,False
ML629894238,BanasuraLaughingthrush,6,9.0,12.0,2.15,False
ML629894238,BanasuraLaughingthrush,7,10.5,13.5,5.09,True
ML629894238,BanasuraLaughingthrush,8,12.0,15.0,2.14,False
ML629894238,BanasuraLaughingthrush,9,13.5,16.5,4.35,True
ML629895712,BanasuraLaughingthrush,0,0.0,3.0,14.88,True
ML629895712,BanasuraLaughingthrush,1,1.5,4.5,14.4,True
ML629895712,BanasuraLaughingthrush,2,3.0,6.0,4.65,True
ML629895712,BanasuraLaughingthrush,3,4.5,7.5,11.51,True
ML629895712,BanasuraLaughingthrush,4,6.0,9.0,10.39,True
ML629895712,BanasuraLaughingthrush,5,7.5,10.5,3.08,True
ML629895712,BanasuraLaughingthrush,6,9.0,12.0,15.47,True
ML629895712,BanasuraLaughingthrush,7,10.5,13.5,10.28,True
ML629895712,BanasuraLaughingthrush,8,12.0,15.0,1.85,False
ML629895712,BanasuraLaughingthrush,9,13.5,16.5,1.1,False
ML629895712,BanasuraLaughingthrush,10,15.0,18.0,3.46,True
ML629895712,BanasuraLaughingthrush,11,16.5,19.5,2.2,False
ML629895712,BanasuraLaughingthrush,12,18.0,21.0,1.23,False
ML96577511,BanasuraLaughingthrush,0,0.0,3.0,2.72,False
ML96577511,BanasuraLaughingthrush,1,1.5,4.5,1.79,False
ML96577511,BanasuraLaughingthrush,2,3.0,6.0,1.2,False
ML96577511,BanasuraLaughingthrush,3,4.5,7.5,1.81,False
ML96577511,BanasuraLaughingthrush,4,6.0,9.0,3.9,True
ML96577511,BanasuraLaughingthrush,5,7.5,10.5,5.85,True
ML96577511,BanasuraLaughingthrush,6,9.0,12.0,3.08,True
ML96577511,BanasuraLaughingthrush,7,10.5,13.5,1.03,False
ML96577511,BanasuraLaughingthrush,8,12.0,15.0,1.14,False
ML96577511,BanasuraLaughingthrush,9,13.5,16.5,1.44,False
ML96577511,BanasuraLaughingthrush,10,15.0,18.0,2.18,False
ML96577511,BanasuraLaughingthrush,11,16.5,19.5,3.52,True
ML96577511,BanasuraLaughingthrush,12,18.0,21.0,5.03,True
ML96577511,BanasuraLaughingthrush,13,19.5,22.5,6.34,True
ML96577511,BanasuraLaughingthrush,14,21.0,24.0,4.81,True
ML96577511,BanasuraLaughingthrush,15,22.5,25.5,4.31,True
ML96577511,BanasuraLaughingthrush,16,24.0,27.0,3.93,True
ML96577511,BanasuraLaughingthrush,17,25.5,28.5,2.34,False
ML96577511,BanasuraLaughingthrush,18,27.0,30.0,2.09,False
ML96577511,BanasuraLaughingthrush,19,28.5,31.5,1.65,False
ML96577511,BanasuraLaughingthrush,20,30.0,33.0,1.12,False
ML96577511,BanasuraLaughingthrush,21,31.5,34.5,2.17,False
ML96577511,BanasuraLaughingthrush,22,33.0,36.0,2.71,False
ML96577511,BanasuraLaughingthrush,23,34.5,37.5,5.72,True
ML96577511,BanasuraLaughingthrush,24,36.0,39.0,13.72,True
ML96577511,BanasuraLaughingthrush,25,37.5,40.5,1.31,False
ML96577511,BanasuraLaughingthrush,26,39.0,42.0,0.9,False
ML96577511,BanasuraLaughingthrush,27,40.5,43.5,0.83,False
ML96577511,BanasuraLaughingthrush,28,42.0,45.0,0.77,False
ML96577511,BanasuraLaughingthrush,29,43.5,46.5,0.88,False
ML96577511,BanasuraLaughingthrush,30,45.0,48.0,1.26,False
ML96577511,BanasuraLaughingthrush,31,46.5,49.5,1.73,False
ML96577511,BanasuraLaughingthrush,32,48.0,51.0,1.53,False
ML96577511,BanasuraLaughingthrush,33,49.5,52.5,1.09,False
ML96577511,BanasuraLaughingthrush,34,51.0,54.0,0.6,False
ML96577511,BanasuraLaughingthrush,35,52.5,55.5,0.97,False
ML96577511,BanasuraLaughingthrush,36,54.0,57.0,2.2,False
ML96577511,BanasuraLaughingthrush,37,55.5,58.5,0.95,False
ML96577511,BanasuraLaughingthrush,38,57.0,60.0,0.54,False
ML96577511,BanasuraLaughingthrush,39,58.5,61.5,0.6,False
ML96577511,BanasuraLaughingthrush,40,60.0,63.0,0.55,False
ML96577511,BanasuraLaughingthrush,41,61.5,64.5,0.58,False
ML96577511,BanasuraLaughingthrush,42,63.0,66.0,1.0,False
ML96577511,BanasuraLaughingthrush,43,64.5,67.5,1.25,False
ML96577511,BanasuraLaughingthrush,44,66.0,69.0,0.88,False
ML96577511,BanasuraLaughingthrush,45,67.5,70.5,0.74,False
ML96577511,BanasuraLaughingthrush,46,69.0,72.0,1.21,False
ML96577511,BanasuraLaughingthrush,47,70.5,73.5,-51.7,False
ML96579061,BanasuraLaughingthrush,0,0.0,3.0,10.42,True
ML96579061,BanasuraLaughingthrush,1,1.5,4.5,11.23,True
ML96579061,BanasuraLaughingthrush,2,3.0,6.0,8.14,True
ML96579061,BanasuraLaughingthrush,3,4.5,7.5,8.08,True
ML96579061,BanasuraLaughingthrush,4,6.0,9.0,9.27,True
ML96579061,BanasuraLaughingthrush,5,7.5,10.5,7.94,True
ML96579061,BanasuraLaughingthrush,6,9.0,12.0,5.89,True
ML96579061,BanasuraLaughingthrush,7,10.5,13.5,6.12,True
ML96579061,BanasuraLaughingthrush,8,12.0,15.0,6.81,True
ML96579061,BanasuraLaughingthrush,9,13.5,16.5,9.61,True
ML96579061,BanasuraLaughingthrush,10,15.0,18.0,11.93,True
ML96579061,BanasuraLaughingthrush,11,16.5,19.5,4.39,True
ML96579061,BanasuraLaughingthrush,12,18.0,21.0,2.93,False
ML96579061,BanasuraLaughingthrush,13,19.5,22.5,2.95,False
ML96579061,BanasuraLaughingthrush,14,21.0,24.0,4.13,True
ML96579061,BanasuraLaughingthrush,15,22.5,25.5,8.71,True
ML96579061,BanasuraLaughingthrush,16,24.0,27.0,9.53,True
ML96579061,BanasuraLaughingthrush,17,25.5,28.5,8.57,True
ML96579061,BanasuraLaughingthrush,18,27.0,30.0,5.33,True
ML96579061,BanasuraLaughingthrush,19,28.5,31.5,2.46,False
ML96579061,BanasuraLaughingthrush,20,30.0,33.0,3.08,True
ML96579061,BanasuraLaughingthrush,21,31.5,34.5,3.89,True
ML96579061,BanasuraLaughingthrush,22,33.0,36.0,4.13,True
ML96579061,BanasuraLaughingthrush,23,34.5,37.5,5.13,True
ML96579061,BanasuraLaughingthrush,24,36.0,39.0,4.89,True
ML96579061,BanasuraLaughingthrush,25,37.5,40.5,4.02,True
ML96579061,BanasuraLaughingthrush,26,39.0,42.0,3.55,True
ML96579061,BanasuraLaughingthrush,27,40.5,43.5,2.68,False
ML96579061,BanasuraLaughingthrush,28,42.0,45.0,1.25,False
ML96579061,BanasuraLaughingthrush,29,43.5,46.5,0.74,False
ML96579061,BanasuraLaughingthrush,30,45.0,48.0,2.67,False
ML96579061,BanasuraLaughingthrush,31,46.5,49.5,6.7,True
ML96579061,BanasuraLaughingthrush,32,48.0,51.0,9.43,True
ML96579061,BanasuraLaughingthrush,33,49.5,52.5,10.95,True
ML96579061,BanasuraLaughingthrush,34,51.0,54.0,7.47,True
ML96579061,BanasuraLaughingthrush,35,52.5,55.5,3.66,True
ML96579061,BanasuraLaughingthrush,36,54.0,57.0,4.6,True
ML96579061,BanasuraLaughingthrush,37,55.5,58.5,4.78,True
ML96579061,BanasuraLaughingthrush,38,57.0,60.0,4.12,True
ML96579061,BanasuraLaughingthrush,39,58.5,61.5,3.38,True
ML96579061,BanasuraLaughingthrush,40,60.0,63.0,4.59,True
ML96579061,BanasuraLaughingthrush,41,61.5,64.5,6.0,True
ML96579061,BanasuraLaughingthrush,42,63.0,66.0,6.84,True
ML96579061,BanasuraLaughingthrush,43,64.5,67.5,9.12,True
ML96579061,BanasuraLaughingthrush,44,66.0,69.0,8.36,True
ML96579061,BanasuraLaughingthrush,45,67.5,70.5,7.55,True
ML96579061,BanasuraLaughingthrush,46,69.0,72.0,10.18,True
ML96579061,BanasuraLaughingthrush,47,70.5,73.5,8.48,True
ML96579061,BanasuraLaughingthrush,48,72.0,75.0,5.27,True
ML96579061,BanasuraLaughingthrush,49,73.5,76.5,7.25,True
ML96579061,BanasuraLaughingthrush,50,75.0,78.0,7.17,True
ML96579061,BanasuraLaughingthrush,51,76.5,79.5,6.48,True
ML96579061,BanasuraLaughingthrush,52,78.0,81.0,7.09,True
ML96579061,BanasuraLaughingthrush,53,79.5,82.5,6.74,True
ML96579061,BanasuraLaughingthrush,54,81.0,84.0,6.33,True
ML96579061,BanasuraLaughingthrush,55,82.5,85.5,7.12,True
ML96579061,BanasuraLaughingthrush,56,84.0,87.0,9.25,True
ML96579091,BanasuraLaughingthrush,0,0.0,3.0,7.42,True
ML96579091,BanasuraLaughingthrush,1,1.5,4.5,8.59,True
ML96579091,BanasuraLaughingthrush,2,3.0,6.0,8.96,True
ML96579091,BanasuraLaughingthrush,3,4.5,7.5,8.39,True
ML96579091,BanasuraLaughingthrush,4,6.0,9.0,8.49,True
ML96579091,BanasuraLaughingthrush,5,7.5,10.5,8.03,True
ML96579091,BanasuraLaughingthrush,6,9.0,12.0,9.02,True
ML96579091,BanasuraLaughingthrush,7,10.5,13.5,9.58,True
ML96579091,BanasuraLaughingthrush,8,12.0,15.0,10.55,True
ML96579091,BanasuraLaughingthrush,9,13.5,16.5,10.56,True
ML96579091,BanasuraLaughingthrush,10,15.0,18.0,9.94,True
ML96579091,BanasuraLaughingthrush,11,16.5,19.5,8.1,True
ML96579091,BanasuraLaughingthrush,12,18.0,21.0,7.89,True
ML96579091,BanasuraLaughingthrush,13,19.5,22.5,9.54,True
ML96579091,BanasuraLaughingthrush,14,21.0,24.0,9.16,True
ML96579091,BanasuraLaughingthrush,15,22.5,25.5,7.53,True
ML96579091,BanasuraLaughingthrush,16,24.0,27.0,5.12,True
ML96579091,BanasuraLaughingthrush,17,25.5,28.5,4.76,True
ML96579091,BanasuraLaughingthrush,18,27.0,30.0,4.88,True
ML96579091,BanasuraLaughingthrush,19,28.5,31.5,3.85,True
ML96579091,BanasuraLaughingthrush,20,30.0,33.0,3.87,True
ML96579091,BanasuraLaughingthrush,21,31.5,34.5,5.04,True
ML96579091,BanasuraLaughingthrush,22,33.0,36.0,5.6,True
ML96579091,BanasuraLaughingthrush,23,34.5,37.5,5.24,True
ML96579091,BanasuraLaughingthrush,24,36.0,39.0,5.13,True
ML96579091,BanasuraLaughingthrush,25,37.5,40.5,5.81,True
ML96579091,BanasuraLaughingthrush,26,39.0,42.0,6.93,True
ML96579091,BanasuraLaughingthrush,27,40.5,43.5,6.6,True
ML96579091,BanasuraLaughingthrush,28,42.0,45.0,3.56,True
ML96579091,BanasuraLaughingthrush,29,43.5,46.5,-0.26,False
ML96579091,BanasuraLaughingthrush,30,45.0,48.0,3.14,True
ML96579091,BanasuraLaughingthrush,31,46.5,49.5,5.55,True
ML96579091,BanasuraLaughingthrush,32,48.0,51.0,5.13,True
ML96579091,BanasuraLaughingthrush,33,49.5,52.5,4.36,True
ML96579091,BanasuraLaughingthrush,34,51.0,54.0,4.62,True
ML96579091,BanasuraLaughingthrush,35,52.5,55.5,7.84,True
ML96579091,BanasuraLaughingthrush,36,54.0,57.0,7.24,True
ML96579091,BanasuraLaughingthrush,37,55.5,58.5,5.51,True
ML96579091,BanasuraLaughingthrush,38,57.0,60.0,5.97,True
ML96579091,BanasuraLaughingthrush,39,58.5,61.5,5.74,True
ML96579091,BanasuraLaughingthrush,40,60.0,63.0,7.22,True
ML96579091,BanasuraLaughingthrush,41,61.5,64.5,9.27,True
ML96579091,BanasuraLaughingthrush,42,63.0,66.0,9.6,True
ML96579091,BanasuraLaughingthrush,43,64.5,67.5,8.47,True
ML96579091,BanasuraLaughingthrush,44,66.0,69.0,7.42,True
ML96579091,BanasuraLaughingthrush,45,67.5,70.5,7.23,True
ML96579091,BanasuraLaughingthrush,46,69.0,72.0,7.58,True
ML96579091,BanasuraLaughingthrush,47,70.5,73.5,5.91,True
ML96579091,BanasuraLaughingthrush,48,72.0,75.0,3.15,True
ML96579091,BanasuraLaughingthrush,49,73.5,76.5,5.17,True
ML96579091,BanasuraLaughingthrush,50,75.0,78.0,5.6,True
ML96579091,BanasuraLaughingthrush,51,76.5,79.5,4.17,True
ML96579091,BanasuraLaughingthrush,52,78.0,81.0,5.43,True
ML96579091,BanasuraLaughingthrush,53,79.5,82.5,6.79,True
ML96579091,BanasuraLaughingthrush,54,81.0,84.0,7.32,True
ML96579091,BanasuraLaughingthrush,55,82.5,85.5,5.95,True
ML96579091,BanasuraLaughingthrush,56,84.0,87.0,5.1,True
ML96579091,BanasuraLaughingthrush,57,85.5,88.5,6.39,True
ML96579091,BanasuraLaughingthrush,58,87.0,90.0,8.82,True
ML96579091,BanasuraLaughingthrush,59,88.5,91.5,10.86,True
ML96579091,BanasuraLaughingthrush,60,90.0,93.0,10.65,True
ML96579091,BanasuraLaughingthrush,61,91.5,94.5,6.66,True
ML96579091,BanasuraLaughingthrush,62,93.0,96.0,3.62,True
ML96579091,BanasuraLaughingthrush,63,94.5,97.5,3.25,True
ML96579091,BanasuraLaughingthrush,64,96.0,99.0,3.19,True
ML96579091,BanasuraLaughingthrush,65,97.5,100.5,4.13,True
ML96579311,BanasuraLaughingthrush,0,0.0,3.0,7.21,True
ML96579311,BanasuraLaughingthrush,1,1.5,4.5,6.34,True
ML96579311,BanasuraLaughingthrush,2,3.0,6.0,6.34,True
ML96579311,BanasuraLaughingthrush,3,4.5,7.5,2.98,False
ML96579311,BanasuraLaughingthrush,4,6.0,9.0,2.48,False
ML96579311,BanasuraLaughingthrush,5,7.5,10.5,6.32,True
ML96579311,BanasuraLaughingthrush,6,9.0,12.0,6.3,True
ML96579311,BanasuraLaughingthrush,7,10.5,13.5,5.07,True
ML96579311,BanasuraLaughingthrush,8,12.0,15.0,3.96,True
ML96579311,BanasuraLaughingthrush,9,13.5,16.5,6.07,True
ML96579311,BanasuraLaughingthrush,10,15.0,18.0,5.79,True
ML96579311,BanasuraLaughingthrush,11,16.5,19.5,6.85,True
ML96579311,BanasuraLaughingthrush,12,18.0,21.0,6.48,True
ML96579311,BanasuraLaughingthrush,13,19.5,22.5,2.4,False
ML96579421,BanasuraLaughingthrush,0,0.0,3.0,-0.66,False
ML96579421,BanasuraLaughingthrush,1,1.5,4.5,2.21,False
ML96579421,BanasuraLaughingthrush,2,3.0,6.0,4.57,True
ML96579421,BanasuraLaughingthrush,3,4.5,7.5,7.42,True
ML96579421,BanasuraLaughingthrush,4,6.0,9.0,7.29,True
ML96579421,BanasuraLaughingthrush,5,7.5,10.5,6.34,True
ML96579421,BanasuraLaughingthrush,6,9.0,12.0,17.82,True
ML96579421,BanasuraLaughingthrush,7,10.5,13.5,23.72,True
ML96579421,BanasuraLaughingthrush,8,12.0,15.0,18.39,True
ML96579421,BanasuraLaughingthrush,9,13.5,16.5,10.33,True
ML96579421,BanasuraLaughingthrush,10,15.0,18.0,15.05,True
ML96579421,BanasuraLaughingthrush,11,16.5,19.5,19.0,True
